Date,Karup By (054764),Hagebro (001762),Nørkærbro (001767)
2016-01-03T22:42:00Z,NA,0.6630000000000003,NA
2016-01-03T22:57:00Z,NA,0.6630000000000003,NA
2016-01-03T23:00:00Z,NA,0.6630000000000003,NA
2016-01-03T23:12:00Z,NA,0.6630000000000003,NA
2016-01-03T23:27:00Z,NA,0.6560000000000006,NA
2016-01-03T23:42:00Z,NA,0.6560000000000006,NA
2016-01-03T23:57:00Z,NA,0.6560000000000006,NA
2016-01-04T00:12:00Z,NA,0.6560000000000006,NA
2016-01-04T00:27:00Z,NA,0.6560000000000006,NA
2016-01-04T00:42:00Z,NA,0.6560000000000006,NA
2016-01-04T00:57:00Z,NA,0.6560000000000006,NA
2016-01-04T01:12:00Z,NA,0.6560000000000006,NA
2016-01-04T01:27:00Z,NA,0.6560000000000006,NA
2016-01-04T01:42:00Z,NA,0.6560000000000006,NA
2016-01-04T01:57:00Z,NA,0.6560000000000006,NA
2016-01-04T02:12:00Z,NA,0.6560000000000006,NA
2016-01-04T02:27:00Z,NA,0.6560000000000006,NA
2016-01-04T02:42:00Z,NA,0.6560000000000006,NA
2016-01-04T02:57:00Z,NA,0.6560000000000006,NA
2016-01-04T03:12:00Z,NA,0.6560000000000006,NA
2016-01-04T03:27:00Z,NA,0.6560000000000006,NA
2016-01-04T03:42:00Z,NA,0.6560000000000006,NA
2016-01-04T03:57:00Z,NA,0.6560000000000006,NA
2016-01-04T04:12:00Z,NA,0.6560000000000006,NA
2016-01-04T04:27:00Z,NA,0.6519999999999992,NA
2016-01-04T04:42:00Z,NA,0.6519999999999992,NA
2016-01-04T04:57:00Z,NA,0.6519999999999992,NA
2016-01-04T05:12:00Z,NA,0.6519999999999992,NA
2016-01-04T05:27:00Z,NA,0.6519999999999992,NA
2016-01-04T05:42:00Z,NA,0.6519999999999992,NA
2016-01-04T05:57:00Z,NA,0.6519999999999992,NA
2016-01-04T06:12:00Z,NA,0.6519999999999992,NA
2016-01-04T06:27:00Z,NA,0.6519999999999992,NA
2016-01-04T06:42:00Z,NA,0.6519999999999992,NA
2016-01-04T06:57:00Z,NA,0.6519999999999992,NA
2016-01-04T07:12:00Z,NA,0.6519999999999992,NA
2016-01-04T07:27:00Z,NA,0.6519999999999992,NA
2016-01-04T07:42:00Z,NA,0.6519999999999992,NA
2016-01-04T07:57:00Z,NA,0.6519999999999992,NA
2016-01-04T08:12:00Z,NA,0.6519999999999992,NA
2016-01-04T08:27:00Z,NA,0.6519999999999992,NA
2016-01-04T08:42:00Z,NA,0.6519999999999992,NA
2016-01-04T08:57:00Z,NA,0.6509999999999998,NA
2016-01-04T09:12:00Z,NA,0.6509999999999998,NA
2016-01-04T09:27:00Z,NA,0.6509999999999998,NA
2016-01-04T09:42:00Z,NA,0.6509999999999998,NA
2016-01-04T09:57:00Z,NA,0.641,NA
2016-01-04T10:12:00Z,NA,0.641,NA
2016-01-04T10:27:00Z,NA,0.641,NA
2016-01-04T10:42:00Z,NA,0.641,NA
2016-01-04T10:57:00Z,NA,0.641,NA
