Date,Place,Level,LevelRelative
2021-01-07T07:00:00Z,Skjern Å - Sandfeldvej (055414),0.916,-0.198
2021-01-07T07:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.042,-0.093
2021-01-07T07:00:00Z,Skjern Å - Alergaard (001862),-4.331,-0.148
2021-01-07T07:00:00Z,Rind Å - Arnborg kirke (054757),0.761,-0.229
2021-01-07T07:00:00Z,Omme Å - Sønderskov bro (001855),-1.412,0.123
2021-01-07T07:00:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T06:45:00Z,Vorgod Å - Vandmøllen (055416),0.614,-0.42
2021-01-07T06:45:00Z,Skjern Å - Sandfeldvej (055414),0.917,-0.197
2021-01-07T06:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T06:45:00Z,Skjern Å - Alergaard (001862),-4.334,-0.151
2021-01-07T06:45:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.227
2021-01-07T06:45:00Z,Omme Å - Sønderskov bro (001855),-1.411,0.124
2021-01-07T06:45:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T06:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T06:30:00Z,Skjern Å - Sandfeldvej (055414),0.917,-0.197
2021-01-07T06:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T06:30:00Z,Skjern Å - Alergaard (001862),-4.333,-0.15
2021-01-07T06:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T06:30:00Z,Omme Å - Sønderskov bro (001855),-1.411,0.124
2021-01-07T06:30:00Z,Fjederholt Å - A18 (052386),0.442,-0.271
2021-01-07T06:15:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T06:15:00Z,Skjern Å - Sandfeldvej (055414),0.918,-0.196
2021-01-07T06:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T06:15:00Z,Skjern Å - Alergaard (001862),-4.334,-0.151
2021-01-07T06:15:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.227
2021-01-07T06:15:00Z,Omme Å - Sønderskov bro (001855),-1.41,0.125
2021-01-07T06:15:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T06:00:00Z,Vorgod Å - Vandmøllen (055416),0.614,-0.42
2021-01-07T06:00:00Z,Skjern Å - Sandfeldvej (055414),0.918,-0.196
2021-01-07T06:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T06:00:00Z,Skjern Å - Alergaard (001862),-4.331,-0.148
2021-01-07T06:00:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T06:00:00Z,Omme Å - Sønderskov bro (001855),-1.41,0.125
2021-01-07T06:00:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T05:45:00Z,Vorgod Å - Vandmøllen (055416),0.614,-0.42
2021-01-07T05:45:00Z,Skjern Å - Sandfeldvej (055414),0.916,-0.198
2021-01-07T05:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.043,-0.092
2021-01-07T05:45:00Z,Skjern Å - Alergaard (001862),-4.328,-0.145
2021-01-07T05:45:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T05:45:00Z,Omme Å - Sønderskov bro (001855),-1.409,0.126
2021-01-07T05:45:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T05:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T05:30:00Z,Skjern Å - Sandfeldvej (055414),0.917,-0.197
2021-01-07T05:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.048,-0.087
2021-01-07T05:30:00Z,Skjern Å - Alergaard (001862),-4.33,-0.147
2021-01-07T05:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T05:30:00Z,Omme Å - Sønderskov bro (001855),-1.409,0.126
2021-01-07T05:30:00Z,Fjederholt Å - A18 (052386),0.442,-0.271
2021-01-07T05:15:00Z,Vorgod Å - Vandmøllen (055416),0.614,-0.42
2021-01-07T05:15:00Z,Skjern Å - Sandfeldvej (055414),0.917,-0.197
2021-01-07T05:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T05:15:00Z,Skjern Å - Alergaard (001862),-4.334,-0.151
2021-01-07T05:15:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.227
2021-01-07T05:15:00Z,Omme Å - Sønderskov bro (001855),-1.408,0.127
2021-01-07T05:15:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T05:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T05:00:00Z,Skjern Å - Sandfeldvej (055414),0.918,-0.196
2021-01-07T05:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T05:00:00Z,Skjern Å - Alergaard (001862),-4.338,-0.155
2021-01-07T05:00:00Z,Rind Å - Arnborg kirke (054757),0.764,-0.226
2021-01-07T05:00:00Z,Omme Å - Sønderskov bro (001855),-1.407,0.128
2021-01-07T05:00:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T04:45:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T04:45:00Z,Skjern Å - Sandfeldvej (055414),0.918,-0.196
2021-01-07T04:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.046,-0.089
2021-01-07T04:45:00Z,Skjern Å - Alergaard (001862),-4.333,-0.15
2021-01-07T04:45:00Z,Rind Å - Arnborg kirke (054757),0.761,-0.229
2021-01-07T04:45:00Z,Omme Å - Sønderskov bro (001855),-1.407,0.128
2021-01-07T04:45:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T04:30:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.418
2021-01-07T04:30:00Z,Skjern Å - Sandfeldvej (055414),0.918,-0.196
2021-01-07T04:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T04:30:00Z,Skjern Å - Alergaard (001862),-4.331,-0.148
2021-01-07T04:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T04:30:00Z,Omme Å - Sønderskov bro (001855),-1.407,0.128
2021-01-07T04:30:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T04:15:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T04:15:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T04:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.044,-0.091
2021-01-07T04:15:00Z,Skjern Å - Alergaard (001862),-4.326,-0.143
2021-01-07T04:15:00Z,Rind Å - Arnborg kirke (054757),0.757,-0.233
2021-01-07T04:15:00Z,Omme Å - Sønderskov bro (001855),-1.406,0.129
2021-01-07T04:15:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T04:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T04:00:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T04:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T04:00:00Z,Skjern Å - Alergaard (001862),-4.331,-0.148
2021-01-07T04:00:00Z,Rind Å - Arnborg kirke (054757),0.759,-0.231
2021-01-07T04:00:00Z,Omme Å - Sønderskov bro (001855),-1.406,0.129
2021-01-07T04:00:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T03:45:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T03:45:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T03:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.048,-0.087
2021-01-07T03:45:00Z,Skjern Å - Alergaard (001862),-4.327,-0.144
2021-01-07T03:45:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.23
2021-01-07T03:45:00Z,Omme Å - Sønderskov bro (001855),-1.406,0.129
2021-01-07T03:45:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T03:30:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.418
2021-01-07T03:30:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T03:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.047,-0.088
2021-01-07T03:30:00Z,Skjern Å - Alergaard (001862),-4.329,-0.146
2021-01-07T03:30:00Z,Rind Å - Arnborg kirke (054757),0.758,-0.232
2021-01-07T03:30:00Z,Omme Å - Sønderskov bro (001855),-1.405,0.13
2021-01-07T03:30:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T03:15:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T03:15:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T03:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T03:15:00Z,Skjern Å - Alergaard (001862),-4.33,-0.147
2021-01-07T03:15:00Z,Rind Å - Arnborg kirke (054757),0.757,-0.233
2021-01-07T03:15:00Z,Omme Å - Sønderskov bro (001855),-1.405,0.13
2021-01-07T03:15:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T03:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T03:00:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T03:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.086
2021-01-07T03:00:00Z,Skjern Å - Alergaard (001862),-4.327,-0.144
2021-01-07T03:00:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.23
2021-01-07T03:00:00Z,Omme Å - Sønderskov bro (001855),-1.404,0.131
2021-01-07T03:00:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T02:45:00Z,Vorgod Å - Vandmøllen (055416),0.614,-0.42
2021-01-07T02:45:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T02:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.048,-0.087
2021-01-07T02:45:00Z,Skjern Å - Alergaard (001862),-4.329,-0.146
2021-01-07T02:45:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.23
2021-01-07T02:45:00Z,Omme Å - Sønderskov bro (001855),-1.404,0.131
2021-01-07T02:45:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T02:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T02:30:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T02:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.046,-0.089
2021-01-07T02:30:00Z,Skjern Å - Alergaard (001862),-4.333,-0.15
2021-01-07T02:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T02:30:00Z,Omme Å - Sønderskov bro (001855),-1.403,0.132
2021-01-07T02:30:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T02:15:00Z,Vorgod Å - Vandmøllen (055416),0.617,-0.417
2021-01-07T02:15:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T02:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.045,-0.09
2021-01-07T02:15:00Z,Skjern Å - Alergaard (001862),-4.329,-0.146
2021-01-07T02:15:00Z,Rind Å - Arnborg kirke (054757),0.755,-0.235
2021-01-07T02:15:00Z,Omme Å - Sønderskov bro (001855),-1.402,0.133
2021-01-07T02:15:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T02:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T02:00:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T02:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.086
2021-01-07T02:00:00Z,Skjern Å - Alergaard (001862),-4.327,-0.144
2021-01-07T02:00:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.23
2021-01-07T02:00:00Z,Omme Å - Sønderskov bro (001855),-1.402,0.133
2021-01-07T02:00:00Z,Fjederholt Å - A18 (052386),0.441,-0.272
2021-01-07T01:45:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T01:45:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T01:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.047,-0.088
2021-01-07T01:45:00Z,Skjern Å - Alergaard (001862),-4.33,-0.147
2021-01-07T01:45:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.228
2021-01-07T01:45:00Z,Omme Å - Sønderskov bro (001855),-1.402,0.133
2021-01-07T01:45:00Z,Fjederholt Å - A18 (052386),0.442,-0.271
2021-01-07T01:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T01:30:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T01:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.085
2021-01-07T01:30:00Z,Skjern Å - Alergaard (001862),-4.326,-0.143
2021-01-07T01:30:00Z,Rind Å - Arnborg kirke (054757),0.759,-0.231
2021-01-07T01:30:00Z,Omme Å - Sønderskov bro (001855),-1.401,0.134
2021-01-07T01:30:00Z,Fjederholt Å - A18 (052386),0.439,-0.274
2021-01-07T01:15:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T01:15:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T01:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.086
2021-01-07T01:15:00Z,Skjern Å - Alergaard (001862),-4.334,-0.151
2021-01-07T01:15:00Z,Rind Å - Arnborg kirke (054757),0.765,-0.225
2021-01-07T01:15:00Z,Omme Å - Sønderskov bro (001855),-1.401,0.134
2021-01-07T01:15:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T01:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T01:00:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T01:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.047,-0.088
2021-01-07T01:00:00Z,Skjern Å - Alergaard (001862),-4.326,-0.143
2021-01-07T01:00:00Z,Rind Å - Arnborg kirke (054757),0.768,-0.222
2021-01-07T01:00:00Z,Omme Å - Sønderskov bro (001855),-1.4,0.135
2021-01-07T01:00:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T00:45:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T00:45:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T00:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.086
2021-01-07T00:45:00Z,Skjern Å - Alergaard (001862),-4.329,-0.146
2021-01-07T00:45:00Z,Rind Å - Arnborg kirke (054757),0.765,-0.225
2021-01-07T00:45:00Z,Omme Å - Sønderskov bro (001855),-1.4,0.135
2021-01-07T00:45:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T00:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T00:30:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T00:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.048,-0.087
2021-01-07T00:30:00Z,Skjern Å - Alergaard (001862),-4.327,-0.144
2021-01-07T00:30:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.227
2021-01-07T00:30:00Z,Omme Å - Sønderskov bro (001855),-1.399,0.136
2021-01-07T00:30:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T00:15:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.418
2021-01-07T00:15:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-07T00:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.051,-0.084
2021-01-07T00:15:00Z,Skjern Å - Alergaard (001862),-4.322,-0.139
2021-01-07T00:15:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.227
2021-01-07T00:15:00Z,Omme Å - Sønderskov bro (001855),-1.399,0.136
2021-01-07T00:15:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-07T00:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.419
2021-01-07T00:00:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-07T00:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.048,-0.087
2021-01-07T00:00:00Z,Skjern Å - Alergaard (001862),-4.321,-0.138
2021-01-07T00:00:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.227
2021-01-07T00:00:00Z,Omme Å - Sønderskov bro (001855),-1.398,0.137
2021-01-07T00:00:00Z,Fjederholt Å - A18 (052386),0.44,-0.273
2021-01-06T23:45:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T23:45:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T23:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T23:45:00Z,Skjern Å - Alergaard (001862),-4.322,-0.139
2021-01-06T23:45:00Z,Rind Å - Arnborg kirke (054757),0.761,-0.231
2021-01-06T23:45:00Z,Omme Å - Sønderskov bro (001855),-1.398,0.136
2021-01-06T23:45:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T23:30:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T23:30:00Z,Skjern Å - Sandfeldvej (055414),0.919,-0.195
2021-01-06T23:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.088
2021-01-06T23:30:00Z,Skjern Å - Alergaard (001862),-4.323,-0.14
2021-01-06T23:30:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.232
2021-01-06T23:30:00Z,Omme Å - Sønderskov bro (001855),-1.397,0.137
2021-01-06T23:30:00Z,Fjederholt Å - A18 (052386),0.44,-0.271
2021-01-06T23:15:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.421
2021-01-06T23:15:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T23:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T23:15:00Z,Skjern Å - Alergaard (001862),-4.325,-0.142
2021-01-06T23:15:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.23
2021-01-06T23:15:00Z,Omme Å - Sønderskov bro (001855),-1.397,0.137
2021-01-06T23:15:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T23:00:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.421
2021-01-06T23:00:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
2021-01-06T23:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.088
2021-01-06T23:00:00Z,Skjern Å - Alergaard (001862),-4.324,-0.141
2021-01-06T23:00:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.23
2021-01-06T23:00:00Z,Omme Å - Sønderskov bro (001855),-1.396,0.138
2021-01-06T23:00:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T22:45:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T22:45:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T22:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.088
2021-01-06T22:45:00Z,Skjern Å - Alergaard (001862),-4.328,-0.145
2021-01-06T22:45:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.229
2021-01-06T22:45:00Z,Omme Å - Sønderskov bro (001855),-1.395,0.139
2021-01-06T22:45:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T22:30:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T22:30:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
2021-01-06T22:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T22:30:00Z,Skjern Å - Alergaard (001862),-4.323,-0.14
2021-01-06T22:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.23
2021-01-06T22:30:00Z,Omme Å - Sønderskov bro (001855),-1.395,0.139
2021-01-06T22:30:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T22:15:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T22:15:00Z,Skjern Å - Sandfeldvej (055414),0.922,-0.192
2021-01-06T22:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.051,-0.086
2021-01-06T22:15:00Z,Skjern Å - Alergaard (001862),-4.331,-0.148
2021-01-06T22:15:00Z,Rind Å - Arnborg kirke (054757),0.759,-0.233
2021-01-06T22:15:00Z,Omme Å - Sønderskov bro (001855),-1.394,0.14
2021-01-06T22:15:00Z,Fjederholt Å - A18 (052386),0.438,-0.273
2021-01-06T22:00:00Z,Vorgod Å - Vandmøllen (055416),0.617,-0.419
2021-01-06T22:00:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T22:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.049,-0.088
2021-01-06T22:00:00Z,Skjern Å - Alergaard (001862),-4.324,-0.141
2021-01-06T22:00:00Z,Rind Å - Arnborg kirke (054757),0.763,-0.229
2021-01-06T22:00:00Z,Omme Å - Sønderskov bro (001855),-1.393,0.141
2021-01-06T22:00:00Z,Fjederholt Å - A18 (052386),0.438,-0.273
2021-01-06T21:45:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T21:45:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T21:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T21:45:00Z,Skjern Å - Alergaard (001862),-4.326,-0.143
2021-01-06T21:45:00Z,Rind Å - Arnborg kirke (054757),0.764,-0.228
2021-01-06T21:45:00Z,Omme Å - Sønderskov bro (001855),-1.392,0.142
2021-01-06T21:45:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T21:30:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T21:30:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T21:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T21:30:00Z,Skjern Å - Alergaard (001862),-4.324,-0.141
2021-01-06T21:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.23
2021-01-06T21:30:00Z,Omme Å - Sønderskov bro (001855),-1.392,0.142
2021-01-06T21:30:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T21:15:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T21:15:00Z,Skjern Å - Sandfeldvej (055414),0.92,-0.194
2021-01-06T21:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T21:15:00Z,Skjern Å - Alergaard (001862),-4.324,-0.141
2021-01-06T21:15:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.232
2021-01-06T21:15:00Z,Omme Å - Sønderskov bro (001855),-1.391,0.143
2021-01-06T21:15:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T21:00:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T21:00:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
2021-01-06T21:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.048,-0.089
2021-01-06T21:00:00Z,Skjern Å - Alergaard (001862),-4.323,-0.14
2021-01-06T21:00:00Z,Rind Å - Arnborg kirke (054757),0.761,-0.231
2021-01-06T21:00:00Z,Omme Å - Sønderskov bro (001855),-1.391,0.143
2021-01-06T21:00:00Z,Fjederholt Å - A18 (052386),0.438,-0.273
2021-01-06T20:45:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T20:45:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
2021-01-06T20:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.047,-0.09
2021-01-06T20:45:00Z,Skjern Å - Alergaard (001862),-4.323,-0.14
2021-01-06T20:45:00Z,Rind Å - Arnborg kirke (054757),0.761,-0.231
2021-01-06T20:45:00Z,Omme Å - Sønderskov bro (001855),-1.39,0.144
2021-01-06T20:45:00Z,Fjederholt Å - A18 (052386),0.438,-0.273
2021-01-06T20:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.421
2021-01-06T20:30:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
2021-01-06T20:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.051,-0.086
2021-01-06T20:30:00Z,Skjern Å - Alergaard (001862),-4.322,-0.139
2021-01-06T20:30:00Z,Rind Å - Arnborg kirke (054757),0.762,-0.23
2021-01-06T20:30:00Z,Omme Å - Sønderskov bro (001855),-1.389,0.145
2021-01-06T20:30:00Z,Fjederholt Å - A18 (052386),0.44,-0.271
2021-01-06T20:15:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T20:15:00Z,Skjern Å - Sandfeldvej (055414),0.922,-0.192
2021-01-06T20:15:00Z,Skjern Å - Gjaldbæk bro (017898),1.052,-0.085
2021-01-06T20:15:00Z,Skjern Å - Alergaard (001862),-4.322,-0.139
2021-01-06T20:15:00Z,Rind Å - Arnborg kirke (054757),0.76,-0.232
2021-01-06T20:15:00Z,Omme Å - Sønderskov bro (001855),-1.389,0.145
2021-01-06T20:15:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T20:00:00Z,Vorgod Å - Vandmøllen (055416),0.616,-0.42
2021-01-06T20:00:00Z,Skjern Å - Sandfeldvej (055414),0.923,-0.191
2021-01-06T20:00:00Z,Skjern Å - Gjaldbæk bro (017898),1.052,-0.085
2021-01-06T20:00:00Z,Skjern Å - Alergaard (001862),-4.321,-0.138
2021-01-06T20:00:00Z,Rind Å - Arnborg kirke (054757),0.761,-0.231
2021-01-06T20:00:00Z,Omme Å - Sønderskov bro (001855),-1.388,0.146
2021-01-06T20:00:00Z,Fjederholt Å - A18 (052386),0.438,-0.273
2021-01-06T19:45:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.421
2021-01-06T19:45:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
2021-01-06T19:45:00Z,Skjern Å - Gjaldbæk bro (017898),1.052,-0.085
2021-01-06T19:45:00Z,Skjern Å - Alergaard (001862),-4.325,-0.142
2021-01-06T19:45:00Z,Rind Å - Arnborg kirke (054757),0.764,-0.228
2021-01-06T19:45:00Z,Omme Å - Sønderskov bro (001855),-1.388,0.146
2021-01-06T19:45:00Z,Fjederholt Å - A18 (052386),0.439,-0.272
2021-01-06T19:30:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.421
2021-01-06T19:30:00Z,Skjern Å - Sandfeldvej (055414),0.922,-0.192
2021-01-06T19:30:00Z,Skjern Å - Gjaldbæk bro (017898),1.05,-0.087
2021-01-06T19:30:00Z,Skjern Å - Alergaard (001862),-4.326,-0.143
2021-01-06T19:30:00Z,Rind Å - Arnborg kirke (054757),0.764,-0.228
2021-01-06T19:30:00Z,Omme Å - Sønderskov bro (001855),-1.387,0.147
2021-01-06T19:30:00Z,Fjederholt Å - A18 (052386),0.437,-0.274
2021-01-06T19:15:00Z,Vorgod Å - Vandmøllen (055416),0.615,-0.421
2021-01-06T19:15:00Z,Skjern Å - Sandfeldvej (055414),0.921,-0.193
