Dato,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6,Port 7,Port 8,Port 9,Port 10,Port 11,Port 12,Port 13,Port 14,Hændelse
2016-08-30T18:29:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-08-30T23:24:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-08-30T23:24:00Z,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,Indstrøm
2016-08-31T04:01:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Oprensning
2016-08-31T18:49:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-09-01T00:06:00Z,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,Udstrøm slut
2016-09-01T00:07:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-01T03:54:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Oprensning
2016-09-01T17:57:00Z,NA,NA,NA,5,NA,5,5,5,5,NA,5,NA,NA,NA,Udstrøm
2016-09-02T00:27:00Z,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,Indstrøm
2016-09-02T00:28:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-02T06:18:00Z,NA,5,NA,5,NA,5,5,5,NA,5,NA,5,5,NA,Ud og indstrøm
2016-09-02T11:50:00Z,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,Ud og indstrøm slut
2016-09-02T11:50:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-02T18:35:00Z,NA,5,5,NA,5,NA,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-09-03T00:07:00Z,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,Udstrøm slut
2016-09-03T00:19:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-03T07:40:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Besejling
2016-09-03T14:43:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-03T19:07:00Z,NA,5,5,NA,5,NA,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-09-04T00:37:00Z,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,Udstrøm slut
2016-09-04T00:49:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-04T05:18:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Besejling
2016-09-04T15:37:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-04T19:23:00Z,NA,5,5,NA,5,NA,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-09-04T22:43:00Z,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,Udstrøm slut
2016-09-04T22:56:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-05T08:36:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-05T19:11:00Z,NA,5,NA,5,5,5,NA,NA,5,NA,5,5,5,NA,Udstrøm
2016-09-06T03:38:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-09-06T20:32:00Z,NA,5,NA,5,NA,5,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-09-07T00:36:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-09-07T10:13:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Test
2016-09-07T10:15:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Test
2016-09-07T20:16:00Z,NA,5,NA,5,NA,5,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-09-08T03:12:00Z,NA,0,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,Udstrøm slut
2016-09-08T08:48:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Test
2016-09-08T08:52:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Test
2016-09-08T16:43:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-09T06:07:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-09T07:49:00Z,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,Test
2016-09-09T07:50:00Z,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,Test
2016-09-09T18:55:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-11T04:19:00Z,NA,5,NA,5,NA,NA,5,5,NA,NA,5,NA,5,NA,Indstrøm
2016-09-11T05:33:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-11T05:34:00Z,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,Høj havvandstand
2016-09-11T07:18:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Besejling
2016-09-11T12:14:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-12T05:18:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-12T12:48:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-09-12T14:55:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-12T14:55:00Z,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,Besejling
2016-09-12T19:15:00Z,NA,5,NA,5,NA,5,NA,NA,5,NA,5,NA,5,NA,Udstrøm
2016-09-12T22:02:00Z,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,Udstrøm slut
2016-09-13T01:39:00Z,NA,5,5,5,NA,5,NA,5,5,NA,5,NA,5,NA,Udstrøm
2016-09-13T01:39:00Z,NA,5,NA,5,NA,5,NA,NA,5,NA,5,NA,5,NA,Udstrøm
2016-09-13T05:27:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,Arbejde sluse eller havn
2016-09-13T06:33:00Z,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-13T06:33:00Z,NA,0,0,0,NA,0,NA,NA,0,NA,0,NA,NA,NA,Udstrøm slut
2016-09-13T15:28:00Z,NA,5,NA,5,NA,5,NA,NA,5,NA,5,NA,5,NA,Udstrøm
2016-09-13T21:20:00Z,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,Udstrøm slut
2016-09-14T03:42:00Z,NA,5,NA,5,NA,5,NA,NA,5,NA,5,NA,5,NA,Udstrøm
2016-09-14T04:35:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Arbejde sluse eller havn
2016-09-14T05:01:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-14T05:31:00Z,NA,NA,5,5,NA,5,NA,NA,5,NA,5,5,NA,NA,Udstrøm
2016-09-14T05:43:00Z,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-09-14T05:45:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,Arbejde sluse eller havn
2016-09-14T15:03:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-15T06:26:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-15T08:41:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Test
2016-09-15T10:34:00Z,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-15T13:11:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-15T20:32:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Besejling
2016-09-15T21:33:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-16T14:21:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Besejling
2016-09-16T14:36:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-17T05:05:00Z,NA,5,NA,5,NA,5,NA,5,NA,NA,5,NA,5,NA,Udstrøm
2016-09-17T11:09:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-17T11:09:00Z,NA,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,Indstrøm
2016-09-17T17:57:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2016-09-18T00:19:00Z,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,Udstrøm slut
2016-09-18T00:20:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-18T05:03:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2016-09-18T07:28:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Besejling
2016-09-18T08:52:00Z,NA,NA,NA,NA,5,NA,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2016-09-18T12:56:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Indstrøm
2016-09-18T12:57:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-18T18:12:00Z,NA,NA,NA,NA,5,NA,5,5,NA,5,NA,NA,NA,NA,Udstrøm
2016-09-19T01:14:00Z,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,Udstrøm slut
2016-09-19T01:15:00Z,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,Udstrøm slut
2016-09-19T01:26:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-19T06:36:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-09-19T16:05:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-21T09:40:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-09-21T19:33:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-21T20:21:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-09-22T02:23:00Z,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-09-22T02:24:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-22T08:45:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-09-22T09:18:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-23T10:36:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Udstrøm
2016-09-23T15:27:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Besejling
2016-09-23T20:50:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-23T23:39:00Z,NA,NA,5,5,5,5,NA,NA,5,5,5,5,NA,NA,Udstrøm
2016-09-24T04:10:00Z,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,Udstrøm slut
2016-09-24T11:18:00Z,NA,NA,5,5,5,5,NA,NA,5,5,5,5,NA,NA,Udstrøm
2016-09-24T18:13:00Z,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,Udstrøm slut
2016-09-26T08:06:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-09-26T15:52:00Z,NA,5,5,NA,NA,NA,5,5,5,5,5,5,5,NA,Udstrøm
2016-09-26T15:53:00Z,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,Besejling
2016-09-26T17:31:00Z,NA,5,5,NA,NA,NA,5,5,5,5,5,5,5,NA,Udstrøm
2016-09-26T20:35:00Z,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-09-26T21:28:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-27T02:02:00Z,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,Udstrøm
2016-09-27T02:04:00Z,NA,5,5,5,5,5,NA,5,5,5,5,5,5,NA,Udstrøm
2016-09-27T05:10:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-27T05:10:00Z,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,NA,Oprensning
2016-09-27T14:00:00Z,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,Test
2016-09-27T14:44:00Z,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,Test
2016-09-27T14:56:00Z,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,Test
2016-09-27T14:57:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-28T05:24:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Indstrøm
2016-09-28T09:26:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-09-28T09:26:00Z,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,NA,Høj havvandstand
2016-09-28T09:40:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Høj havvandstand
2016-09-29T05:47:00Z,NA,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,NA,Indstrøm
2016-09-29T10:22:00Z,NA,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,NA,Høj havvandstand
2016-10-01T05:09:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-01T12:28:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-10-01T18:01:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-01T23:06:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-10-02T06:33:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-02T11:45:00Z,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,Udstrøm slut
2016-10-02T11:46:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-02T17:54:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-03T01:15:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-10-05T02:42:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-05T06:13:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-05T06:13:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-05T07:50:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-05T10:16:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Lav havvandstand
2016-10-05T12:10:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-07T11:51:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-07T16:15:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-07T21:10:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Besejling
2016-10-08T04:59:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-09T05:09:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Besejling
2016-10-09T10:00:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-09T21:58:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-10T06:45:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-10T11:50:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-10T17:22:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-10-10T21:58:00Z,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-10-10T21:59:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-11T06:45:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-11T06:46:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-11T10:06:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-11T11:32:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-12T06:39:00Z,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-12T21:27:00Z,NA,5,NA,5,NA,5,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-10-12T21:28:00Z,NA,5,NA,5,NA,5,5,5,NA,5,NA,5,5,NA,Udstrøm
2016-10-12T23:29:00Z,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-13T02:23:00Z,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,Udstrøm slut
2016-10-13T07:35:00Z,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-13T11:37:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-13T11:57:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-14T03:53:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2016-10-14T14:27:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Besejling
2016-10-15T10:49:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2016-10-15T11:16:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Ud og indstrøm
2016-10-15T13:23:00Z,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,Udstrøm slut
2016-10-15T13:26:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2016-10-15T17:49:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Besejling
2016-10-15T20:27:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2016-10-16T11:48:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Indstrøm
2016-10-16T14:59:00Z,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,Indstrøm slut
2016-10-16T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Fiskeriet
2016-10-17T05:10:00Z,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Oprensning
2016-10-17T19:45:00Z,NA,5,NA,5,5,NA,5,5,NA,5,5,NA,5,NA,Udstrøm
2016-10-17T23:47:00Z,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,Udstrøm slut
2016-10-18T20:17:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-18T22:48:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-10-19T19:41:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-19T21:12:00Z,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,Besejling
2016-10-20T00:24:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Udstrøm slut
2016-10-20T04:47:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-20T19:33:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-10-21T02:02:00Z,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-10-21T15:48:00Z,NA,5,NA,5,NA,5,5,5,NA,5,5,NA,5,NA,Ud og indstrøm
2016-10-21T17:27:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Besejling
2016-10-21T17:28:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-22T07:22:00Z,NA,5,NA,5,NA,5,5,5,NA,5,5,NA,5,NA,Ud og indstrøm
2016-10-22T09:35:00Z,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-22T09:35:00Z,NA,0,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,Udstrøm slut
2016-10-22T16:05:00Z,NA,5,NA,5,NA,NA,5,5,NA,NA,5,NA,5,NA,Ud og indstrøm
2016-10-22T22:44:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,Ud og indstrøm slut
2016-10-22T22:45:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-23T05:03:00Z,NA,5,NA,5,5,NA,5,5,NA,5,NA,5,5,NA,Ud og indstrøm
2016-10-23T09:02:00Z,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,Ud og indstrøm slut
2016-10-23T17:17:00Z,NA,5,NA,5,5,NA,5,5,NA,5,5,NA,5,NA,Ud og indstrøm
2016-10-23T20:28:00Z,NA,0,NA,0,0,NA,0,0,NA,0,0,NA,0,NA,Ud og indstrøm slut
2016-10-24T14:51:00Z,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2016-10-24T19:04:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-25T03:54:00Z,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Oprensning
2016-10-25T19:05:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-26T03:45:00Z,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Oprensning
2016-10-26T13:12:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Indstrøm
2016-10-26T14:33:00Z,NA,0,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,Indstrøm slut
2016-10-26T14:34:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-27T16:54:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-27T18:50:00Z,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,Indstrøm
2016-10-27T18:51:00Z,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-27T22:44:00Z,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Høj havvandstand
2016-10-28T14:18:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-29T05:32:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-10-29T08:27:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-29T08:27:00Z,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-10-29T18:03:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-10-29T20:15:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-29T20:15:00Z,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-10-30T04:22:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-10-30T10:56:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-30T10:56:00Z,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-10-30T16:35:00Z,NA,5,NA,5,NA,5,5,5,5,NA,5,NA,5,NA,Udstrøm
2016-10-30T20:47:00Z,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,Udstrøm slut
2016-10-30T20:48:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-31T12:30:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Besejling
2016-10-31T19:40:00Z,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,Udstrøm
2016-10-31T23:29:00Z,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2016-10-31T23:29:00Z,NA,0,0,0,0,0,NA,0,0,0,0,0,0,NA,Udstrøm slut
2016-11-01T04:55:00Z,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Oprensning
